date,open,high,low,close,volume,amount,ma5,ma10,ma20,label1,label2,label3,label4,label5
2017-06-20,8.9,8.9,8.9,8.9,3108,27661.2,,,,9.79,10.77,11.85,13.04,14.34
2017-06-21,9.79,9.79,9.79,9.79,8926,87385.54,,,,10.77,11.85,13.04,14.34,15.77
2017-06-22,10.77,10.77,10.77,10.77,34704,373762.09,,,,11.85,13.04,14.34,15.77,17.35
2017-06-23,11.85,11.85,11.85,11.85,44678,529434.31,,,,13.04,14.34,15.77,17.35,19.09
2017-06-26,13.04,13.04,13.04,13.04,50054,652704.19,10.87,,,14.34,15.77,17.35,19.09,21.0
2017-06-27,14.34,14.34,14.34,14.34,115256,1652771.0,11.96,,,15.77,17.35,19.09,21.0,23.1
2017-06-28,15.77,15.77,15.77,15.77,152002,2397071.5,13.15,,,17.35,19.09,21.0,23.1,25.41
2017-06-29,17.35,17.35,17.35,17.35,127151,2206069.75,14.47,,,19.09,21.0,23.1,25.41,27.95
2017-06-30,19.09,19.09,19.09,19.09,239793,4577648.5,15.92,,,21.0,23.1,25.41,27.95,30.75
2017-07-03,21.0,21.0,21.0,21.0,338828,7115388.0,17.51,14.19,,23.1,25.41,27.95,30.75,29.48
2017-07-04,23.1,23.1,23.1,23.1,603481,13940411.0,19.26,15.61,,25.41,27.95,30.75,29.48,27.4
2017-07-05,25.41,25.41,25.41,25.41,1145052,29095772.0,21.19,17.17,,27.95,30.75,29.48,27.4,28.84
2017-07-06,27.95,27.95,27.95,27.95,464173,12973635.0,23.31,18.89,,30.75,29.48,27.4,28.84,26.5
2017-07-07,30.75,30.75,30.75,30.75,7850392,241399552.0,25.64,20.78,,29.48,27.4,28.84,26.5,26.16
2017-07-10,32.4,32.4,29.1,29.48,31974187,982818176.0,27.34,22.42,,27.4,28.84,26.5,26.16,23.54
2017-07-11,28.99,29.77,26.9,27.4,20952947,587487616.0,28.2,23.73,,28.84,26.5,26.16,23.54,23.51
2017-07-12,27.7,29.33,26.92,28.84,18265817,514732416.0,28.88,25.04,,26.5,26.16,23.54,23.51,24.8
2017-07-13,28.37,28.57,26.32,26.5,14243996,387852128.0,28.59,25.95,,26.16,23.54,23.51,24.8,27.28
2017-07-14,26.11,27.2,26.01,26.16,7751291,205630000.0,27.68,26.66,,23.54,23.51,24.8,27.28,25.09
2017-07-17,24.9,25.43,23.54,23.54,12052517,292309024.0,26.49,26.91,20.55,23.51,24.8,27.28,25.09,27.6
2017-07-18,23.35,24.22,23.03,23.51,8370486,198751840.0,25.71,26.95,21.28,24.8,27.28,25.09,27.6,28.49
2017-07-19,23.0,25.86,22.35,24.8,16384288,406959744.0,24.9,26.89,22.03,27.28,25.09,27.6,28.49,30.86
2017-07-20,25.62,27.28,25.6,27.28,23256961,625855296.0,25.06,26.83,22.86,25.09,27.6,28.49,30.86,33.55
2017-07-21,26.02,26.49,25.09,25.09,17937480,463717312.0,24.84,26.26,23.52,27.6,28.49,30.86,33.55,31.9
2017-07-24,25.1,27.6,24.52,27.6,15034723,392725632.0,25.66,26.07,24.25,28.49,30.86,33.55,31.9,31.76
2017-07-25,27.67,30.28,26.92,28.49,25462093,723331712.0,26.65,26.18,24.96,30.86,33.55,31.9,31.76,29.08
2017-07-26,28.8,31.28,28.11,30.86,22149725,664867328.0,27.86,26.38,25.71,33.55,31.9,31.76,29.08,29.65
2017-07-27,30.3,33.95,29.21,33.55,24748535,782964416.0,29.12,27.09,26.52,31.9,31.76,29.08,29.65,28.4
2017-07-28,33.08,33.68,31.35,31.9,18157383,590481536.0,30.48,27.66,27.16,31.76,29.08,29.65,28.4,27.15
2017-07-31,31.71,32.98,31.41,31.76,13339403,428858848.0,31.31,28.48,27.7,29.08,29.65,28.4,27.15,28.38
2017-08-01,30.78,30.78,28.58,29.08,17179174,509125184.0,31.43,29.04,28.0,29.65,28.4,27.15,28.38,30.01
2017-08-02,29.0,30.13,28.82,29.65,11649540,344094208.0,31.19,29.53,28.21,28.4,27.15,28.38,30.01,29.76
2017-08-03,29.15,30.28,28.3,28.4,10129568,296121216.0,30.16,29.64,28.23,27.15,28.38,30.01,29.76,30.56
2017-08-04,28.09,28.71,27.05,27.15,9470689,263921072.0,29.21,29.84,28.05,28.38,30.01,29.76,30.56,30.0
2017-08-07,27.21,28.57,27.2,28.38,8136832,228948352.0,28.53,29.92,28.0,30.01,29.76,30.56,30.0,30.05
2017-08-08,28.0,30.79,27.5,30.01,13849025,406204640.0,28.72,30.07,28.13,29.76,30.56,30.0,30.05,31.72
2017-08-09,30.0,31.32,29.35,29.76,10702149,325396064.0,28.74,29.96,28.17,30.56,30.0,30.05,31.72,31.44
2017-08-10,29.76,31.16,29.02,30.56,12105757,365887360.0,29.17,29.66,28.38,30.0,30.05,31.72,31.44,30.13
2017-08-11,30.0,31.42,29.78,30.0,9087858,277349152.0,29.74,29.48,28.57,30.05,31.72,31.44,30.13,29.72
2017-08-14,29.91,31.15,29.5,30.05,9338328,284224704.0,30.08,29.3,28.89,31.72,31.44,30.13,29.72,31.2
2017-08-15,29.72,31.72,29.68,31.72,11315756,345458240.0,30.42,29.57,29.3,31.44,30.13,29.72,31.2,30.56
2017-08-16,31.2,32.49,30.91,31.44,11697807,370327744.0,30.75,29.75,29.64,30.13,29.72,31.2,30.56,33.62
2017-08-17,30.96,31.69,30.0,30.13,9949538,306418240.0,30.67,29.92,29.78,29.72,31.2,30.56,33.62,33.27
2017-08-18,29.57,30.29,29.45,29.72,6271948,186817808.0,30.61,30.18,30.01,31.2,30.56,33.62,33.27,34.28
2017-08-21,30.43,31.47,30.19,31.2,9021691,278983424.0,30.84,30.46,30.19,30.56,33.62,33.27,34.28,35.57
2017-08-22,30.9,31.32,30.31,30.56,7173430,220577760.0,30.61,30.51,30.29,33.62,33.27,34.28,35.57,33.98
2017-08-23,30.17,33.62,30.16,33.62,11570025,371390816.0,31.05,30.9,30.43,33.27,34.28,35.57,33.98,32.9
2017-08-24,33.95,36.64,33.01,33.27,19863819,685476992.0,31.67,31.17,30.42,34.28,35.57,33.98,32.9,34.01
2017-08-25,32.64,35.39,31.89,34.28,14473093,486824832.0,32.59,31.6,30.54,35.57,33.98,32.9,34.01,33.75
2017-08-28,33.9,36.49,33.33,35.57,14087061,492889888.0,33.46,32.15,30.73,33.98,32.9,34.01,33.75,36.0
2017-08-29,35.0,36.43,33.69,33.98,12600076,443596960.0,34.14,32.38,30.97,32.9,34.01,33.75,36.0,37.37
2017-08-30,33.0,34.24,32.75,32.9,8549806,284533408.0,34.0,32.52,31.13,34.01,33.75,36.0,37.37,36.99
2017-08-31,33.16,34.17,33.16,34.01,7357576,248315904.0,34.15,32.91,31.42,33.75,36.0,37.37,36.99,36.95
2017-09-01,34.5,34.96,32.57,33.75,10719581,359294272.0,34.04,33.31,31.75,36.0,37.37,36.99,36.95,35.8
2017-09-04,33.33,37.13,32.98,36.0,14404862,511966432.0,34.13,33.79,32.13,37.37,36.99,36.95,35.8,36.08
2017-09-05,35.5,38.5,35.07,37.37,14486882,537860992.0,34.81,34.47,32.49,36.99,36.95,35.8,36.08,36.46
2017-09-06,36.68,38.13,36.36,36.99,10542753,391552832.0,35.62,34.81,32.86,36.95,35.8,36.08,36.46,36.88
2017-09-07,37.0,39.28,36.85,36.95,13084344,496755200.0,36.21,35.18,33.18,35.8,36.08,36.46,36.88,35.29
2017-09-08,36.63,36.8,35.5,35.8,9855721,353971616.0,36.62,35.33,33.47,36.08,36.46,36.88,35.29,34.0
2017-09-11,35.61,36.5,35.5,36.08,5537626,200160960.0,36.64,35.38,33.77,36.46,36.88,35.29,34.0,34.38
2017-09-12,36.05,36.6,35.52,36.46,7133816,257219424.0,36.46,35.63,34.0,36.88,35.29,34.0,34.38,34.57
2017-09-13,36.03,37.6,36.03,36.88,5896933,217569312.0,36.43,36.03,34.28,35.29,34.0,34.38,34.57,38.03
2017-09-14,36.6,36.96,35.0,35.29,7742110,278015072.0,36.1,36.16,34.53,34.0,34.38,34.57,38.03,41.83
2017-09-15,35.05,35.57,33.73,34.0,5923957,204651600.0,35.74,36.18,34.75,34.38,34.57,38.03,41.83,46.01
2017-09-18,33.78,34.57,33.78,34.38,3042988,104540408.0,35.4,36.02,34.91,34.57,38.03,41.83,46.01,47.9
2017-09-19,34.97,35.49,34.0,34.57,4333677,151171616.0,35.02,35.74,35.11,38.03,41.83,46.01,47.9,46.0
2017-09-20,35.05,38.03,35.03,38.03,12093956,446897920.0,35.25,35.84,35.33,41.83,46.01,47.9,46.0,46.06
2017-09-21,41.0,41.83,39.98,41.83,9596896,396226080.0,36.56,36.33,35.76,46.01,47.9,46.0,46.06,48.73
2017-09-22,43.0,46.01,42.0,46.01,16889340,743071936.0,38.96,37.35,36.34,47.9,46.0,46.06,48.73,47.41
2017-09-25,48.98,50.61,47.21,47.9,22052466,1074714752.0,41.67,38.53,36.96,46.0,46.06,48.73,47.41,50.18
2017-09-26,46.21,46.5,44.0,46.0,16572036,751780416.0,43.95,39.49,37.56,46.06,48.73,47.41,50.18,51.44
2017-09-27,46.11,47.96,45.37,46.06,13749349,642672128.0,45.56,40.41,38.22,48.73,47.41,50.18,51.44,49.1
2017-09-28,44.01,49.97,43.76,48.73,17773433,839291840.0,46.94,41.75,38.95,47.41,50.18,51.44,49.1,49.88
2017-09-29,47.4,48.95,46.51,47.41,11776181,561188544.0,47.22,43.09,39.64,50.18,51.44,49.1,49.88,48.63
2017-10-09,48.0,51.89,45.74,50.18,14643033,719721664.0,47.68,44.67,40.35,51.44,49.1,49.88,48.63,45.61
2017-10-10,49.45,53.5,48.5,51.44,12391812,628217920.0,48.76,46.36,41.05,49.1,49.88,48.63,45.61,47.11
2017-10-11,50.2,55.49,48.96,49.1,15283548,801762176.0,49.37,47.47,41.65,49.88,48.63,45.61,47.11,51.3
2017-10-12,48.01,51.5,48.01,49.88,9634761,480702112.0,49.6,48.27,42.3,48.63,45.61,47.11,51.3,51.27
2017-10-13,50.13,50.56,48.36,48.63,6814161,334400416.0,49.85,48.53,42.94,45.61,47.11,51.3,51.27,49.85
2017-10-16,47.48,48.68,45.46,45.61,8594846,401776160.0,48.93,48.3,43.42,47.11,51.3,51.27,49.85,52.58
2017-10-17,46.09,47.5,45.3,47.11,5549794,259627392.0,48.07,48.42,43.95,51.3,51.27,49.85,52.58,53.12
2017-10-18,47.1,51.82,47.0,51.3,14971643,762405312.0,48.51,48.94,44.67,51.27,49.85,52.58,53.12,52.99
2017-10-19,51.0,52.05,49.38,51.27,9826155,500759904.0,48.78,49.19,45.47,49.85,52.58,53.12,52.99,56.4
2017-10-20,51.1,51.7,49.0,49.85,7747466,386648544.0,49.03,49.44,46.26,52.58,53.12,52.99,56.4,54.98
2017-10-23,49.51,53.5,49.5,52.58,9649338,502910432.0,50.42,49.68,47.17,53.12,52.99,56.4,54.98,56.19
2017-10-24,51.72,54.64,51.44,53.12,8993707,476416384.0,51.62,49.85,48.1,52.99,56.4,54.98,56.19,61.81
2017-10-25,52.8,53.56,52.1,52.99,5912205,311356160.0,51.96,50.23,48.85,56.4,54.98,56.19,61.81,63.98
2017-10-26,53.45,58.0,53.35,56.4,11039930,617959168.0,52.99,50.89,49.58,54.98,56.19,61.81,63.98,62.81
2017-10-27,56.14,58.88,54.4,54.98,12956191,730152320.0,54.01,51.52,50.03,56.19,61.81,63.98,62.81,64.65
2017-10-30,53.89,57.76,53.01,56.19,10013215,555500352.0,54.74,52.58,50.44,61.81,63.98,62.81,64.65,71.12
2017-10-31,55.8,61.81,55.4,61.81,12603477,742089216.0,56.47,54.05,51.23,63.98,62.81,64.65,71.12,71.79
2017-11-01,63.0,65.59,60.5,63.98,14053475,884883776.0,58.67,55.32,52.13,62.81,64.65,71.12,71.79,70.98
2017-11-02,63.0,67.17,62.8,62.81,13241314,856152576.0,59.95,56.47,52.83,64.65,71.12,71.79,70.98,70.04
2017-11-03,62.28,65.2,62.0,64.65,10587472,673714816.0,61.89,57.95,53.69,71.12,71.79,70.98,70.04,72.93
2017-11-06,66.8,71.12,65.5,71.12,11751360,807861184.0,64.87,59.8,54.74,71.79,70.98,70.04,72.93,80.22
2017-11-07,71.84,73.65,69.1,71.79,12750003,906956288.0,66.87,61.67,55.76,70.98,70.04,72.93,80.22,82.52
2017-11-08,70.0,73.8,69.8,70.98,9851514,706890816.0,68.27,63.47,56.85,70.04,72.93,80.22,82.52,74.27
